disease_keggId	gene_keggId
ds:H00219	hsa:2158
ds:H00994	hsa:7503
ds:H01603	hsa:476
ds:H00673	hsa:2200
ds:H01360	hsa:6373
ds:H01894	hsa:27247
ds:H00534	hsa:889
ds:H00016	hsa:4288
ds:H00035	hsa:4267
ds:H00818	hsa:201163
ds:H00527	hsa:26121
ds:H00238	hsa:2175
ds:H00653	hsa:2200
ds:H00104	hsa:1675
ds:H01210	hsa:486
ds:H01657	hsa:57122
ds:H00286	hsa:3587
ds:H00807	hsa:1137
ds:H01511	hsa:64499
ds:H00597	hsa:6611
ds:H01772	hsa:2516
ds:H00773	hsa:2036
ds:H00810	hsa:5538
ds:H00201	hsa:7389
ds:H00773	hsa:1499
ds:H00026	hsa:7157
ds:H00792	hsa:25782
ds:H01492	hsa:3552
ds:H00547	hsa:2697
ds:H00080	hsa:2212
ds:H00344	hsa:3133
ds:H01037	hsa:6092
ds:H00018	hsa:999
ds:H00783	hsa:84059
ds:H00107	hsa:6774
ds:H00664	hsa:7167
ds:H01666	hsa:947
ds:H01911	hsa:55180
ds:H00269	hsa:9662
ds:H00867	hsa:3207
ds:H00108	hsa:356
ds:H00821	hsa:5654
ds:H00598	hsa:54361
ds:H00264	hsa:54332
ds:H01481	hsa:3717
ds:H00455	hsa:367
ds:H00094	hsa:4361
ds:H00207	hsa:5830
ds:H00497	hsa:6452
ds:H00773	hsa:57459
ds:H00908	hsa:9839
ds:H01174	hsa:10653
ds:H00058	hsa:10280
ds:H00802	hsa:1278
ds:H00833	hsa:8398
ds:H00516	hsa:50945
ds:H00564	hsa:10309
ds:H01529	hsa:4846
ds:H00239	hsa:1187
ds:H01903	hsa:113278
ds:H00919	hsa:81031
ds:H00264	hsa:4000
ds:H00891	hsa:119559
ds:H00557	hsa:5832
ds:H00610	hsa:9533
ds:H00408	hsa:59067
ds:H00020	hsa:4089
ds:H00020	hsa:79695
ds:H00481	hsa:8754
ds:H00527	hsa:55812
ds:H00167	hsa:5860
ds:H00215	hsa:6329
ds:H00027	hsa:7276
ds:H00080	hsa:2214
ds:H00481	hsa:57096
ds:H00773	hsa:27245
ds:H00768	hsa:6487
ds:H01095	hsa:64327
ds:H01657	hsa:9688
ds:H00255	hsa:3730
ds:H00419	hsa:857
ds:H00088	hsa:115650
ds:H00069	hsa:5255
ds:H00534	hsa:83605
ds:H01342	hsa:5824
ds:H00063	hsa:6712
ds:H00104	hsa:5199
ds:H00811	hsa:4621
ds:H00846	hsa:7476
ds:H01450	hsa:3356
ds:H00636	hsa:7473
ds:H01621	hsa:2022
ds:H00251	hsa:7173
ds:H00063	hsa:60481
ds:H00649	hsa:3891
ds:H00295	hsa:3119
ds:H00731	hsa:55800
ds:H00251	hsa:389434
ds:H01890	hsa:7867
ds:H01705	hsa:64699
ds:H01911	hsa:113179
ds:H00833	hsa:1356
ds:H00773	hsa:5528
ds:H00480	hsa:4204
ds:H01593	hsa:1278
ds:H01097	hsa:2571
ds:H00605	hsa:374462
ds:H00939	hsa:92579
ds:H00038	hsa:1029
ds:H01310	hsa:57190
ds:H00123	hsa:2588
ds:H00759	hsa:4286
ds:H01673	hsa:3848
ds:H00085	hsa:23507
ds:H00527	hsa:2979
ds:H01307	hsa:343637
ds:H00236	hsa:2034
ds:H00119	hsa:55858
ds:H00003	hsa:2322
ds:H00784	hsa:55806
ds:H00098	hsa:1535
ds:H00664	hsa:5230
ds:H01372	hsa:22861
ds:H01889	hsa:990
ds:H00657	hsa:2273
ds:H00486	hsa:50964
ds:H01470	hsa:7157
ds:H00670	hsa:3889
ds:H00102	hsa:713
ds:H00530	hsa:23322
ds:H00564	hsa:161582
ds:H00031	hsa:5241
ds:H00205	hsa:8504
ds:H00728	hsa:3752
ds:H01892	hsa:54790
ds:H00581	hsa:1287
ds:H00175	hsa:5096
ds:H00080	hsa:2213
ds:H01492	hsa:3553
ds:H01492	hsa:3554
ds:H00590	hsa:57190
ds:H00266	hsa:123606
ds:H00042	hsa:1019
ds:H00410	hsa:5078
ds:H00264	hsa:9927
ds:H00794	hsa:1588
ds:H01450	hsa:4128
ds:H00268	hsa:1641
ds:H00694	hsa:4952
ds:H01354	hsa:5160
ds:H00294	hsa:7112
ds:H01413	hsa:54567
ds:H00044	hsa:1630
ds:H00750	hsa:51360
ds:H00255	hsa:55717
ds:H00292	hsa:4607
ds:H00605	hsa:2697
ds:H00537	hsa:4867
ds:H01065	hsa:51181
ds:H00002	hsa:4298
ds:H01282	hsa:117144
ds:H00625	hsa:80326
ds:H00030	hsa:3265
ds:H01486	hsa:51604
ds:H00493	hsa:10082
ds:H00615	hsa:9313
ds:H01360	hsa:4283
ds:H01097	hsa:9179
ds:H00481	hsa:1406
ds:H00929	hsa:3236
ds:H00038	hsa:3948
ds:H00821	hsa:718
ds:H01885	hsa:10000
ds:H01894	hsa:200205
ds:H00023	hsa:894
ds:H01510	hsa:2271
ds:H01348	hsa:5250
ds:H00109	hsa:201294
ds:H00006	hsa:595
ds:H00530	hsa:9786
ds:H00802	hsa:716
ds:H01482	hsa:3791
ds:H00862	hsa:3067
ds:H01911	hsa:11133
ds:H00026	hsa:2064
ds:H01529	hsa:1280
ds:H00503	hsa:132884
ds:H00242	hsa:6338
ds:H00567	hsa:859
ds:H00504	hsa:2033
ds:H01895	hsa:121278
ds:H00749	hsa:785
ds:H00876	hsa:5395
ds:H00080	hsa:3606
ds:H01667	hsa:8313
ds:H00021	hsa:7424
ds:H00891	hsa:10102
ds:H00197	hsa:158
ds:H01558	hsa:3958
ds:H00114	hsa:2203
ds:H00525	hsa:3032
ds:H00007	hsa:4794
ds:H01577	hsa:2521
ds:H00961	hsa:6935
ds:H01488	hsa:284098
ds:H00992	hsa:51199
ds:H00211	hsa:7036
ds:H00344	hsa:5071
ds:H00479	hsa:5745
ds:H00005	hsa:613
ds:H01294	hsa:554
ds:H01106	hsa:5054
ds:H00072	hsa:10128
ds:H00183	hsa:4524
ds:H00473	hsa:4541
ds:H00294	hsa:7273
ds:H01347	hsa:4566
ds:H00779	hsa:25861
ds:H00069	hsa:5236
ds:H00656	hsa:1674
ds:H00527	hsa:23020
ds:H00962	hsa:165918
ds:H00770	hsa:8292
ds:H00410	hsa:3630
ds:H00269	hsa:9440
ds:H00409	hsa:79068
ds:H00910	hsa:1908
ds:H00020	hsa:7048
ds:H01603	hsa:492
ds:H00237	hsa:6154
ds:H00599	hsa:1584
ds:H01439	hsa:83451
ds:H00268	hsa:1020
ds:H00606	hsa:16
ds:H00063	hsa:146057
ds:H00984	hsa:6890
ds:H00773	hsa:10472
ds:H01368	hsa:6834
ds:H00040	hsa:7157
ds:H01010	hsa:94137
ds:H01555	hsa:1113
ds:H01555	hsa:3265
ds:H00860	hsa:7270
ds:H00663	hsa:4000
ds:H00464	hsa:5000
ds:H00883	hsa:1893
ds:H00473	hsa:55863
ds:H00260	hsa:50940
ds:H00002	hsa:25
ds:H00480	hsa:23096
ds:H00276	hsa:4758
ds:H00015	hsa:286887
ds:H00166	hsa:84062
ds:H00564	hsa:352909
ds:H00530	hsa:79848
ds:H00549	hsa:2657
ds:H00961	hsa:1296
ds:H00069	hsa:2542
ds:H00261	hsa:91147
ds:H00024	hsa:1655
ds:H00751	hsa:57728
ds:H00802	hsa:84627
ds:H00086	hsa:57379
ds:H01891	hsa:55129
ds:H01557	hsa:947
ds:H00018	hsa:7423
ds:H01390	hsa:1890
ds:H01457	hsa:1636
ds:H01126	hsa:6524
ds:H00481	hsa:3000
ds:H01027	hsa:392255
ds:H01483	hsa:3479
ds:H01692	hsa:7248
ds:H00530	hsa:26123
ds:H00905	hsa:153201
ds:H00072	hsa:54704
ds:H01027	hsa:646960
ds:H00231	hsa:6708
ds:H01439	hsa:9569
ds:H00557	hsa:23545
ds:H00010	hsa:4893
ds:H01892	hsa:3417
ds:H00503	hsa:2121
ds:H01489	hsa:284098
ds:H00001	hsa:613
ds:H01251	hsa:7248
ds:H01210	hsa:10686
ds:H00784	hsa:200879
ds:H01439	hsa:8326
ds:H00107	hsa:3702
ds:H00217	hsa:21
ds:H01342	hsa:5828
ds:H01342	hsa:5195
ds:H00942	hsa:3643
ds:H01621	hsa:857
ds:H00255	hsa:55636
ds:H00028	hsa:4609
ds:H01299	hsa:7015
ds:H00003	hsa:5371
ds:H01116	hsa:1121
ds:H00825	hsa:2202
ds:H00093	hsa:8625
ds:H00033	hsa:1028
ds:H00985	hsa:5993
ds:H00423	hsa:2581
ds:H01111	hsa:9563
ds:H01193	hsa:9365
ds:H01640	hsa:2271
ds:H00593	hsa:56983
ds:H00593	hsa:4000
ds:H00810	hsa:4575
ds:H00255	hsa:128674
ds:H01896	hsa:9790
ds:H00777	hsa:4921
ds:H00165	hsa:2184
ds:H01241	hsa:23414
ds:H00610	hsa:51082
ds:H00041	hsa:3845
ds:H00244	hsa:2778
ds:H00063	hsa:6314
ds:H01700	hsa:190
ds:H01159	hsa:145173
ds:H00612	hsa:4909
ds:H00418	hsa:22954
ds:H01728	hsa:5311
ds:H00528	hsa:8092
ds:H00258	hsa:1585
ds:H00157	hsa:116519
ds:H01435	hsa:3921
ds:H00207	hsa:8443
ds:H00249	hsa:5741
ds:H00191	hsa:275
ds:H01039	hsa:2492
ds:H01590	hsa:55755
ds:H00586	hsa:3691
ds:H00201	hsa:7390
ds:H01368	hsa:9997
ds:H00028	hsa:596
ds:H00564	hsa:89765
ds:H00733	hsa:26154
ds:H00059	hsa:3064
ds:H00770	hsa:2673
ds:H01740	hsa:87
ds:H00174	hsa:326625
ds:H00535	hsa:2303
ds:H00545	hsa:5589
ds:H01864	hsa:83550
ds:H00527	hsa:84140
ds:H00020	hsa:4087
ds:H00851	hsa:2192
ds:H00773	hsa:6598
ds:H00267	hsa:6469
ds:H00363	hsa:6772
ds:H00119	hsa:57511
ds:H00174	hsa:25974
ds:H00403	hsa:2067
ds:H00930	hsa:335
ds:H00063	hsa:6310
ds:H01476	hsa:3106
ds:H01657	hsa:7490
ds:H01439	hsa:55695
ds:H01118	hsa:246243
ds:H01504	hsa:3126
ds:H00494	hsa:124583
ds:H00973	hsa:8787
ds:H00768	hsa:23043
ds:H00078	hsa:4137
ds:H01808	hsa:773
ds:H00898	hsa:51067
ds:H00737	hsa:5271
ds:H00890	hsa:50511
ds:H00158	hsa:3931
ds:H00971	hsa:5146
ds:H00007	hsa:4792
ds:H00825	hsa:5959
ds:H01621	hsa:4093
ds:H00979	hsa:81839
ds:H00604	hsa:2706
ds:H01257	hsa:18
ds:H00294	hsa:6331
ds:H00473	hsa:4715
ds:H00512	hsa:9451
ds:H00403	hsa:7507
ds:H00243	hsa:6340
ds:H00135	hsa:5660
ds:H01053	hsa:5277
ds:H00576	hsa:3913
ds:H00271	hsa:8320
ds:H00048	hsa:7157
ds:H00898	hsa:80324
ds:H00063	hsa:3748
ds:H00026	hsa:94025
ds:H00710	hsa:127534
ds:H01110	hsa:201163
ds:H01885	hsa:5290
ds:H01466	hsa:4485
ds:H00830	hsa:2294
ds:H01490	hsa:5133
ds:H00455	hsa:7317
ds:H00473	hsa:4537
ds:H00954	hsa:4166
ds:H00166	hsa:388552
ds:H00934	hsa:8312
ds:H00848	hsa:54840
ds:H00048	hsa:1029
ds:H01306	hsa:57609
ds:H00473	hsa:29078
ds:H00677	hsa:2255
ds:H00418	hsa:92482
ds:H00045	hsa:1113
ds:H01290	hsa:23175
ds:H01202	hsa:1417
ds:H01439	hsa:1364
ds:H00269	hsa:55755
ds:H00063	hsa:25814
ds:H01266	hsa:53630
ds:H00265	hsa:11280
ds:H00048	hsa:5925
ds:H00264	hsa:57449
ds:H01347	hsa:4511
ds:H01222	hsa:6390
ds:H00480	hsa:186
ds:H00700	hsa:1785
ds:H00012	hsa:57126
ds:H01615	hsa:2984
ds:H00066	hsa:6622
ds:H00533	hsa:94
ds:H00091	hsa:916
ds:H00756	hsa:6925
ds:H00606	hsa:60558
ds:H00641	hsa:8626
ds:H00609	hsa:367
ds:H01632	hsa:1158
ds:H01633	hsa:6338
ds:H00178	hsa:2639
ds:H00225	hsa:11093
ds:H00418	hsa:10806
ds:H00902	hsa:93986
ds:H00021	hsa:768
ds:H00537	hsa:51473
ds:H00469	hsa:50484
ds:H00255	hsa:54756
ds:H01463	hsa:355
ds:H01816	hsa:285590
ds:H01510	hsa:1000
ds:H00913	hsa:7080
ds:H01510	hsa:2277
ds:H00103	hsa:727
ds:H00255	hsa:2260
ds:H00606	hsa:64801
ds:H00646	hsa:80326
ds:H01784	hsa:4023
ds:H00563	hsa:2273
ds:H00162	hsa:224
ds:H01079	hsa:26227
ds:H00342	hsa:3123
ds:H00637	hsa:6926
ds:H01854	hsa:8823
ds:H01554	hsa:7157
ds:H00946	hsa:5631
ds:H01738	hsa:6654
ds:H01360	hsa:2302
ds:H00584	hsa:1832
ds:H00732	hsa:7078
ds:H00811	hsa:7140
ds:H00063	hsa:7222
ds:H00730	hsa:6331
ds:H00030	hsa:596
ds:H00219	hsa:2811
ds:H01368	hsa:6341
ds:H00293	hsa:7043
ds:H01202	hsa:23424
ds:H00971	hsa:2780
ds:H00055	hsa:1029
ds:H01468	hsa:3123
ds:H01731	hsa:2332
ds:H00050	hsa:6760
ds:H00482	hsa:5139
ds:H00481	hsa:282809
ds:H00509	hsa:83987
ds:H00082	hsa:3119
ds:H00731	hsa:6331
ds:H00410	hsa:640
ds:H00527	hsa:5145
ds:H01037	hsa:64321
ds:H01456	hsa:1636
ds:H00193	hsa:1806
ds:H00882	hsa:1147
ds:H00048	hsa:3845
ds:H01740	hsa:64241
ds:H00264	hsa:1778
ds:H00118	hsa:7018
ds:H01095	hsa:3239
ds:H01483	hsa:83550
ds:H01512	hsa:909
ds:H00945	hsa:2162
ds:H00948	hsa:116085
ds:H00577	hsa:6853
ds:H01202	hsa:23094
ds:H00787	hsa:6011
ds:H00264	hsa:55526
ds:H00530	hsa:80184
ds:H01038	hsa:85300
ds:H00866	hsa:7737
ds:H00627	hsa:3623
ds:H01118	hsa:1716
ds:H00537	hsa:10806
ds:H00407	hsa:570
ds:H01904	hsa:1349
ds:H01510	hsa:7428
ds:H00959	hsa:29914
ds:H00022	hsa:11186
ds:H00034	hsa:1113
ds:H00995	hsa:2677
ds:H00627	hsa:1730
ds:H00019	hsa:2064
ds:H01887	hsa:78989
ds:H00118	hsa:1798
ds:H00590	hsa:9215
ds:H01221	hsa:7045
ds:H01674	hsa:3106
ds:H00595	hsa:1410
ds:H00948	hsa:56606
ds:H00009	hsa:1029
ds:H00109	hsa:8676
ds:H00627	hsa:3973
ds:H01853	hsa:6578
ds:H00014	hsa:238
ds:H01213	hsa:5244
ds:H01222	hsa:6392
ds:H00106	hsa:3426
ds:H00664	hsa:3098
ds:H00107	hsa:7454
ds:H01762	hsa:178
ds:H00254	hsa:8820
ds:H01358	hsa:11005
ds:H01612	hsa:3717
ds:H00992	hsa:80254
ds:H01400	hsa:2746
ds:H01354	hsa:4695
ds:H01027	hsa:26022
ds:H01109	hsa:112744
ds:H00210	hsa:540
ds:H01736	hsa:2627
ds:H00626	hsa:8542
ds:H00213	hsa:249
ds:H01071	hsa:217
ds:H01040	hsa:2304
ds:H01818	hsa:6323
ds:H01075	hsa:2296
ds:H00467	hsa:8200
ds:H01481	hsa:7307
ds:H00024	hsa:7113
ds:H01762	hsa:3939
ds:H00590	hsa:1293
ds:H00745	hsa:6329
ds:H01740	hsa:5568
ds:H01434	hsa:10878
ds:H01354	hsa:374291
ds:H00869	hsa:8890
ds:H01310	hsa:6261
ds:H00654	hsa:6901
ds:H01554	hsa:94025
ds:H00527	hsa:388939
ds:H00504	hsa:1387
ds:H00035	hsa:197257
ds:H00122	hsa:2132
ds:H01360	hsa:2829
ds:H01347	hsa:4541
ds:H00856	hsa:1639
ds:H00564	hsa:123872
ds:H00271	hsa:80781
ds:H00083	hsa:3108
ds:H00469	hsa:8802
ds:H00436	hsa:28962
ds:H01277	hsa:81693
ds:H00269	hsa:5859
ds:H01513	hsa:4194
ds:H00205	hsa:5193
ds:H00118	hsa:54344
ds:H00731	hsa:4635
ds:H00068	hsa:4508
ds:H00083	hsa:1493
ds:H01746	hsa:340061
ds:H00009	hsa:3948
ds:H01512	hsa:50489
ds:H00509	hsa:23363
ds:H01481	hsa:23451
ds:H00999	hsa:54840
ds:H00523	hsa:369
ds:H01813	hsa:6487
ds:H00068	hsa:4539
ds:H01365	hsa:4537
ds:H00105	hsa:10747
ds:H00058	hsa:5630
ds:H00720	hsa:3759
ds:H00496	hsa:50814
ds:H01732	hsa:7337
ds:H01023	hsa:4089
ds:H00669	hsa:1832
ds:H00264	hsa:1337
ds:H00266	hsa:5354
ds:H00755	hsa:488
ds:H00476	hsa:1311
ds:H01613	hsa:4207
ds:H00786	hsa:147495
ds:H00219	hsa:2157
ds:H00001	hsa:25
ds:H00012	hsa:2056
ds:H01246	hsa:3248
ds:H00080	hsa:3586
ds:H00714	hsa:4014
ds:H01400	hsa:4594
ds:H00269	hsa:6491
ds:H01202	hsa:1412
ds:H00507	hsa:7012
ds:H00773	hsa:3097
ds:H00070	hsa:2582
ds:H01774	hsa:50964
ds:H01760	hsa:178
ds:H00701	hsa:58
ds:H00891	hsa:80222
ds:H00024	hsa:2119
ds:H00080	hsa:3565
ds:H00773	hsa:2902
ds:H00037	hsa:545
ds:H01666	hsa:3265
ds:H00420	hsa:4000
ds:H01134	hsa:6598
ds:H01556	hsa:5728
ds:H00069	hsa:2548
ds:H00783	hsa:6335
ds:H01202	hsa:5080
ds:H00848	hsa:11284
ds:H01481	hsa:6427
ds:H01911	hsa:6884
ds:H00933	hsa:1080
ds:H00101	hsa:5873
ds:H00698	hsa:131377
ds:H01492	hsa:1235
ds:H01342	hsa:5189
ds:H00691	hsa:3858
ds:H00779	hsa:124590
ds:H00586	hsa:3914
ds:H00595	hsa:2318
ds:H00520	hsa:1280
ds:H00046	hsa:7157
ds:H00852	hsa:9573
ds:H00453	hsa:2138
ds:H01891	hsa:255928
ds:H00512	hsa:6833
ds:H00611	hsa:3664
ds:H01709	hsa:3291
ds:H00605	hsa:7007
ds:H01019	hsa:10345
ds:H00768	hsa:9524
ds:H00174	hsa:84693
ds:H00294	hsa:5350
ds:H00243	hsa:4306
ds:H00933	hsa:6690
ds:H00057	hsa:27429
ds:H01371	hsa:1591
ds:H01691	hsa:7249
ds:H00232	hsa:10058
ds:H00872	hsa:4626
ds:H00044	hsa:324
ds:H00505	hsa:2261
ds:H01649	hsa:720
ds:H00101	hsa:60
ds:H00891	hsa:84705
ds:H01439	hsa:7462
ds:H01805	hsa:9652
ds:H00058	hsa:23064
ds:H00149	hsa:1509
ds:H00626	hsa:64423
ds:H01202	hsa:1421
ds:H00020	hsa:4292
ds:H00821	hsa:24
ds:H00811	hsa:4604
ds:H00233	hsa:4627
ds:H00604	hsa:1729
ds:H00766	hsa:9451
ds:H00418	hsa:54903
ds:H00941	hsa:2161
ds:H00022	hsa:7157
ds:H01368	hsa:4513
ds:H01590	hsa:81608
ds:H00063	hsa:343641
ds:H00026	hsa:1499
ds:H01173	hsa:2200
ds:H00564	hsa:27019
ds:H01742	hsa:4040
ds:H00530	hsa:4867
ds:H01909	hsa:208
ds:H00514	hsa:5352
ds:H00570	hsa:7403
ds:H00917	hsa:10661
ds:H00469	hsa:291
ds:H00955	hsa:7045
ds:H00607	hsa:84733
ds:H01118	hsa:11232
ds:H00711	hsa:283120
ds:H00009	hsa:3945
ds:H01699	hsa:7252
ds:H00031	hsa:5054
ds:H01347	hsa:4572
ds:H00034	hsa:6392
ds:H00420	hsa:5346
ds:H00768	hsa:83480
ds:H00124	hsa:3074
ds:H00837	hsa:23746
ds:H00184	hsa:27232
ds:H00525	hsa:1376
ds:H00999	hsa:57017
ds:H00614	hsa:118429
ds:H00632	hsa:7547
ds:H01202	hsa:4094
ds:H00449	hsa:2697
ds:H01492	hsa:7128
ds:H00102	hsa:718
ds:H00773	hsa:7204
ds:H00032	hsa:3265
ds:H01496	hsa:64132
ds:H00031	hsa:595
ds:H00063	hsa:6311
ds:H00063	hsa:5582
ds:H01738	hsa:8216
ds:H00232	hsa:9780
ds:H00014	hsa:11186
ds:H00294	hsa:91624
ds:H00625	hsa:7480
ds:H00613	hsa:1277
ds:H00027	hsa:5290
ds:H01450	hsa:1312
ds:H00456	hsa:2316
ds:H00294	hsa:3113
ds:H00033	hsa:4221
ds:H00018	hsa:7424
ds:H01709	hsa:7422
ds:H01798	hsa:726
ds:H00408	hsa:1493
ds:H00081	hsa:3558
ds:H00837	hsa:64802
ds:H00018	hsa:1950
ds:H00527	hsa:9227
ds:H00344	hsa:4049
ds:H01227	hsa:55054
ds:H00264	hsa:2705
ds:H01911	hsa:84706
ds:H00058	hsa:7415
ds:H01248	hsa:6566
ds:H01897	hsa:347688
ds:H01657	hsa:3913
ds:H00469	hsa:55750
ds:H01272	hsa:9421
ds:H01376	hsa:132884
ds:H00876	hsa:4436
ds:H00895	hsa:8643
ds:H00494	hsa:64131
ds:H00031	hsa:999
ds:H00753	hsa:60495
ds:H01781	hsa:203547
ds:H00700	hsa:274
ds:H00626	hsa:81
ds:H01590	hsa:613
ds:H00271	hsa:22930
ds:H00119	hsa:84342
ds:H00754	hsa:81570
ds:H01859	hsa:538
ds:H00093	hsa:958
ds:H00271	hsa:347733
ds:H00022	hsa:2244
ds:H00837	hsa:7287
ds:H00480	hsa:2182
ds:H00481	hsa:64218
ds:H00831	hsa:8910
ds:H00537	hsa:63929
ds:H00440	hsa:4204
ds:H00266	hsa:10908
ds:H00448	hsa:176
ds:H00810	hsa:1201
ds:H01838	hsa:9343
ds:H01355	hsa:4540
ds:H00856	hsa:8988
ds:H01895	hsa:1816
ds:H00099	hsa:5880
ds:H00845	hsa:2243
ds:H00237	hsa:6231
ds:H01492	hsa:919
ds:H00950	hsa:26276
ds:H01182	hsa:686
ds:H00950	hsa:63894
ds:H00645	hsa:8517
ds:H00719	hsa:3643
ds:H00705	hsa:1180
ds:H00605	hsa:51168
ds:H01162	hsa:196527
ds:H00473	hsa:4719
ds:H01481	hsa:861
ds:H00041	hsa:4609
ds:H00734	hsa:285848
ds:H00124	hsa:3073
ds:H00915	hsa:7249
ds:H01556	hsa:9314
ds:H00612	hsa:10133
ds:H00823	hsa:1910
ds:H00549	hsa:2626
ds:H00106	hsa:722
ds:H00092	hsa:204
ds:H00421	hsa:3423
ds:H00481	hsa:93589
ds:H00408	hsa:3558
ds:H01267	hsa:6833
ds:H00017	hsa:355
ds:H00546	hsa:1482
ds:H00020	hsa:1499
ds:H01843	hsa:6628
ds:H01481	hsa:4893
ds:H00978	hsa:84930
ds:H01208	hsa:83893
ds:H00527	hsa:6100
ds:H00593	hsa:8291
ds:H00091	hsa:5788
ds:H01523	hsa:7454
ds:H00426	hsa:2720
ds:H00969	hsa:7704
ds:H01109	hsa:64581
ds:H01640	hsa:8091
ds:H00021	hsa:4233
ds:H00224	hsa:2815
ds:H00409	hsa:1030
ds:H00063	hsa:4287
ds:H01502	hsa:3663
ds:H01375	hsa:2539
ds:H00578	hsa:4627
ds:H00172	hsa:594
ds:H00109	hsa:5551
ds:H01847	hsa:9939
ds:H01383	hsa:3949
ds:H01657	hsa:8526
ds:H00118	hsa:79053
ds:H00022	hsa:1956
ds:H00066	hsa:120892
ds:H00604	hsa:10804
ds:H00992	hsa:1763
ds:H01242	hsa:10157
ds:H00664	hsa:669
ds:H00564	hsa:54919
ds:H01481	hsa:1788
ds:H01844	hsa:168667
ds:H00156	hsa:348
ds:H01439	hsa:3984
ds:H00294	hsa:4607
ds:H00522	hsa:59341
ds:H00409	hsa:6928
ds:H01556	hsa:6605
ds:H00204	hsa:5189
ds:H01763	hsa:1371
ds:H00269	hsa:55835
ds:H00727	hsa:3198
ds:H00093	hsa:959
ds:H01511	hsa:945
ds:H00892	hsa:6338
ds:H00584	hsa:3852
